timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1616107604499,2841,User Controller,201,,SPIKE 1-807,,true,,337,242,897,897,null,0,0,0
1616107604511,2829,Create User (signup),201,,SPIKE 1-807,text,true,,337,242,897,897,http://localhost:8082/users/create,2828,0,626
1616107605082,2260,User Controller,201,,SPIKE 1-222,,true,,337,242,896,896,null,0,0,0
1616107605082,2260,Create User (signup),201,,SPIKE 1-222,text,true,,337,242,896,896,http://localhost:8082/users/create,2260,0,1
1616107605254,2111,User Controller,201,,SPIKE 1-51,,true,,337,242,895,895,null,0,0,0
1616107605254,2111,Create User (signup),201,,SPIKE 1-51,text,true,,337,242,895,895,http://localhost:8082/users/create,2111,0,1
1616107605259,2109,User Controller,201,,SPIKE 1-46,,true,,337,242,894,894,null,0,0,0
1616107605259,2109,Create User (signup),201,,SPIKE 1-46,text,true,,337,242,894,894,http://localhost:8082/users/create,2109,0,1
1616107605261,2109,User Controller,201,,SPIKE 1-44,,true,,337,242,893,893,null,0,0,0
1616107605261,2109,Create User (signup),201,,SPIKE 1-44,text,true,,337,242,893,893,http://localhost:8082/users/create,2109,0,1
1616107604333,3040,User Controller,201,,SPIKE 1-973,,true,,337,242,892,892,null,0,0,0
1616107604504,2869,Create User (signup),201,,SPIKE 1-973,text,true,,337,242,892,892,http://localhost:8082/users/create,2868,0,634
1616107605085,2290,User Controller,201,,SPIKE 1-219,,true,,337,242,891,891,null,0,0,0
1616107605085,2290,Create User (signup),201,,SPIKE 1-219,text,true,,337,242,891,891,http://localhost:8082/users/create,2289,0,1
1616107604310,3077,User Controller,201,,SPIKE 1-997,,true,,337,242,890,890,null,0,0,0
1616107604511,2876,Create User (signup),201,,SPIKE 1-997,text,true,,337,242,890,890,http://localhost:8082/users/create,2875,0,627
1616107605269,2123,User Controller,201,,SPIKE 1-37,,true,,337,242,889,889,null,0,0,0
1616107605269,2123,Create User (signup),201,,SPIKE 1-37,text,true,,337,242,889,889,http://localhost:8082/users/create,2122,0,1
1616107605262,2135,User Controller,201,,SPIKE 1-43,,true,,337,242,888,888,null,0,0,0
1616107605263,2134,Create User (signup),201,,SPIKE 1-43,text,true,,337,242,888,888,http://localhost:8082/users/create,2134,0,0
1616107605095,2304,User Controller,201,,SPIKE 1-209,,true,,337,242,887,887,null,0,0,0
1616107605095,2304,Create User (signup),201,,SPIKE 1-209,text,true,,337,242,887,887,http://localhost:8082/users/create,2304,0,1
1616107605093,2310,User Controller,201,,SPIKE 1-211,,true,,337,242,886,886,null,0,0,0
1616107605093,2310,Create User (signup),201,,SPIKE 1-211,text,true,,337,242,886,886,http://localhost:8082/users/create,2309,0,1
1616107605141,2265,User Controller,201,,SPIKE 1-164,,true,,337,242,885,885,null,0,0,0
1616107605142,2264,Create User (signup),201,,SPIKE 1-164,text,true,,337,242,885,885,http://localhost:8082/users/create,2264,0,3
1616107605273,2148,User Controller,201,,SPIKE 1-32,,true,,337,242,884,884,null,0,0,0
1616107605273,2148,Create User (signup),201,,SPIKE 1-32,text,true,,337,242,884,884,http://localhost:8082/users/create,2148,0,1
1616107605142,2283,User Controller,201,,SPIKE 1-163,,true,,337,242,883,883,null,0,0,0
1616107605143,2282,Create User (signup),201,,SPIKE 1-163,text,true,,337,242,883,883,http://localhost:8082/users/create,2281,0,2
1616107605091,2337,User Controller,201,,SPIKE 1-213,,true,,337,242,882,882,null,0,0,0
1616107605091,2337,Create User (signup),201,,SPIKE 1-213,text,true,,337,242,882,882,http://localhost:8082/users/create,2336,0,0
