timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1616115001026,926,User Controller,201,,Stress Testing 1-1374,,true,,337,240,1821,1821,null,0,0,0
1616115001353,599,Create User (signup),201,,Stress Testing 1-1374,text,true,,337,240,1690,1690,http://localhost:8082/users/create,599,0,0
1616115000744,1208,User Controller,201,,Stress Testing 1-1014,,true,,337,240,1821,1821,null,0,0,0
1616115001043,909,Create User (signup),201,,Stress Testing 1-1014,text,true,,337,240,1690,1690,http://localhost:8082/users/create,909,0,311
1616115001006,948,User Controller,201,,Stress Testing 1-1373,,true,,337,240,1819,1819,null,0,0,0
1616115001355,599,Create User (signup),201,,Stress Testing 1-1373,text,true,,337,240,1690,1690,http://localhost:8082/users/create,599,0,1
1616115000837,1115,User Controller,201,,Stress Testing 1-409,,true,,337,240,1819,1819,null,0,0,0
1616115001355,597,Create User (signup),201,,Stress Testing 1-409,text,true,,337,240,1690,1690,http://localhost:8082/users/create,597,0,1
1616115000846,1108,User Controller,201,,Stress Testing 1-320,,true,,337,240,1818,1818,null,0,0,0
1616115001053,901,Create User (signup),201,,Stress Testing 1-320,text,true,,337,240,1690,1690,http://localhost:8082/users/create,901,0,302
1616115002450,16,User Controller,201,,Stress Testing 1-1870,,true,,338,240,1818,1818,null,0,0,0
1616115002450,16,Create User (signup),201,,Stress Testing 1-1870,text,true,,338,240,1821,1821,http://localhost:8082/users/create,16,0,1
1616115002459,10,User Controller,201,,Stress Testing 1-1860,,true,,338,240,1816,1816,null,0,0,0
1616115002459,10,Create User (signup),201,,Stress Testing 1-1860,text,true,,338,240,1817,1817,http://localhost:8082/users/create,10,0,1
1616115002459,10,User Controller,201,,Stress Testing 1-1869,,true,,338,240,1816,1816,null,0,0,0
1616115002459,10,Create User (signup),201,,Stress Testing 1-1869,text,true,,338,240,1816,1816,http://localhost:8082/users/create,10,0,1
1616115002461,9,User Controller,201,,Stress Testing 1-1877,,true,,338,240,1814,1814,null,0,0,0
1616115002452,18,User Controller,201,,Stress Testing 1-1863,,true,,338,240,1814,1814,null,0,0,0
1616115002461,9,Create User (signup),201,,Stress Testing 1-1877,text,true,,338,240,1814,1814,http://localhost:8082/users/create,9,0,1
1616115000760,1196,User Controller,201,,Stress Testing 1-769,,true,,337,240,1813,1813,null,0,0,0
1616115001324,632,Create User (signup),201,,Stress Testing 1-769,text,true,,337,240,1690,1690,http://localhost:8082/users/create,632,0,0
1616115000829,1127,User Controller,201,,Stress Testing 1-187,,true,,337,240,1811,1811,null,0,0,0
1616115000823,1133,User Controller,201,,Stress Testing 1-378,,true,,337,240,1811,1811,null,0,0,0
1616115001327,629,Create User (signup),201,,Stress Testing 1-187,text,true,,337,240,1690,1690,http://localhost:8082/users/create,629,0,0
1616115001043,913,Create User (signup),201,,Stress Testing 1-378,text,true,,337,240,1690,1690,http://localhost:8082/users/create,913,0,310
1616115000825,1131,User Controller,201,,Stress Testing 1-1201,,true,,337,240,1811,1811,null,0,0,0
1616115001326,630,Create User (signup),201,,Stress Testing 1-1201,text,true,,337,240,1690,1690,http://localhost:8082/users/create,630,0,0
1616115002333,3,User Controller,201,,Stress Testing 1-1824,,true,,338,240,1813,1813,null,0,0,0
1616115000838,1118,User Controller,201,,Stress Testing 1-457,,true,,337,240,1809,1809,null,0,0,0
1616115002333,3,Create User (signup),201,,Stress Testing 1-1824,text,true,,338,240,1828,1828,http://localhost:8082/users/create,3,0,0
1616115000730,1226,User Controller,201,,Stress Testing 1-1096,,true,,337,240,1809,1809,null,0,0,0
1616115001326,630,Create User (signup),201,,Stress Testing 1-457,text,true,,337,240,1690,1690,http://localhost:8082/users/create,630,0,1
1616115001351,605,Create User (signup),201,,Stress Testing 1-1096,text,true,,337,240,1690,1690,http://localhost:8082/users/create,605,0,1
1616115000761,1195,User Controller,201,,Stress Testing 1-715,,true,,337,240,1806,1806,null,0,0,0
1616115001055,901,Create User (signup),201,,Stress Testing 1-715,text,true,,337,240,1690,1690,http://localhost:8082/users/create,901,0,271
1616115000772,1184,User Controller,201,,Stress Testing 1-571,,true,,337,240,1804,1804,null,0,0,0
1616115000863,1093,User Controller,201,,Stress Testing 1-736,,true,,337,240,1804,1804,null,0,0,0
